track_id,feature_list
b'TRBENTT128E0781C26',"[188.1073, -9.992, 117.634, 0.6389063767175533, 0.37799999999999995, 0.262]"
b'TRBENWE128F424AE09',"[220.26404, -19.819000000000003, 88.874, 0.3513450770925733, 0.11699999999999999, 0.262]"
b'TRBENZA12903CBF40F',"[179.51301999999998, -7.412999999999999, 97.08, 0.0, 0.095, 0.467]"
b'TRBENZB128F429C5FD',"[500.29669, -5.021, 120.28399999999999, 0.5946278669439055, 0.185, 0.489]"
b'TRBENZL128F1455ECA',"[146.23301999999998, -13.261, 112.884, 0.4178705781488764, 0.28, 0.441]"
b'TRBEOCF128F426BFDC',"[291.02975, -13.739, 209.581, 0.461517204497935, 0.46399999999999997, 0.451]"
b'TRBEODT128F424AE26',"[218.43546, -19.809, 104.001, 0.3513450770925733, 0.0, 0.153]"
b'TRBEOIU128F4296D36',"[129.77587, -15.788, 108.333, 0.2700999824694024, 0.245, 0.40700000000000003]"
b'TRBEOMZ12903CBCD33',"[243.25179, -6.585, 155.757, 0.3274217053204881, 0.5660000000000001, 0.639]"
b'TRBEONB128EF3405E6',"[319.32036, -9.63, 127.98, 0.4057670329574381, 0.825, 0.429]"
b'TRBEONX128E0788D2B',"[176.40444, -10.844000000000001, 86.366, 0.42427111444565735, 0.002, 0.149]"
b'TRBEOOD128E0795C84',"[254.53669, -6.667999999999999, 169.66299999999998, 0.3903610047576713, 0.9840000000000001, 0.8009999999999999]"
b'TRBEORE128F92E8476',"[262.45179, -8.436, 166.02900000000002, 0.3994927874638357, 0.0, 0.106]"
b'TRBEORW128F42A3A56',"[174.70649, -15.479000000000001, 99.397, 0.3394084863551408, 0.377, 0.39899999999999997]"
b'TRBEOSC128F426AB23',"[160.49587, -4.173, 196.201, 0.6092621360015158, 0.552, 0.479]"
b'TRBEOUP12903CF652E',"[372.76689, -8.265, 66.366, 0.5110543538982074, 0.43200000000000005, 0.521]"
b'TRBEOUT12903CD5981',"[295.49669, -11.595999999999998, 117.007, 0.37536726672690207, 0.29100000000000004, 0.37200000000000005]"
b'TRBEOYQ128F42955C3',"[213.55057000000002, -5.098, 123.944, 0.3439639107143764, 0.55, 0.603]"
b'TRBEPAA128F4263E2E',"[330.63138, -8.875, 167.87099999999998, 0.1903461623519362, 0.39, 0.435]"
b'TRBEPAL128F932C21B',"[117.68118, -9.31, 98.29299999999999, 0.3674969961346016, 0.24600000000000002, 0.47600000000000003]"
b'TRBEPKI128F9353F14',"[492.45995, -6.1579999999999995, 135.993, 0.21893641516044704, 0.486, 0.354]"
b'TRBEPMK128F92D61AE',"[202.94485, -7.013999999999999, 150.418, 0.2547464398514403, 0.644, 0.575]"
b'TRBEPQG128F42547F6',"[391.00036, -22.151999999999997, 139.806, 0.3205201351139909, 0.79, 0.795]"
b'TRBEPTD12903CDFD52',"[476.47302, -14.369000000000002, 67.88600000000001, 0.3038618927937814, 0.83, 0.8170000000000001]"
b'TRBEPTI128F4266340',"[261.79873, -18.679000000000002, 141.148, 0.3604457658067229, 0.192, 0.397]"
b'TRBEPVA128F932C6FE',"[117.02812, -14.43, 120.988, 0.3657473072683132, 0.715, 0.654]"
b'TRBEPWY12903CB1CBE',"[230.24281000000002, -5.555, 111.116, 0.22762527579089226, 0.327, 0.369]"
b'TRBEQFT128F146BD6D',"[128.62649, -10.297, 138.54, 0.4693403742592461, 0.376, 0.475]"
b'TRBEQFT128F4238A28',"[208.50893, -8.28, 100.00200000000001, 0.4343463055601184, 0.002, 0.336]"
b'TRBEQHL128F4272CBC',"[99.70893000000001, -11.404000000000002, 118.566, 0.3449724560901687, 0.239, 0.39]"
b'TRBEQNB128F9327242',"[207.09832, -9.482999999999999, 110.509, 0.4570729531813909, 0.075, 0.263]"
b'TRBEQNH12903CB087E',"[244.92362999999997, -6.165, 88.566, 0.2984483114383103, 0.114, 0.376]"
b'TRBEQPB128F933D621',"[223.97342000000003, -5.064, 127.969, 0.3994315443110678, 0.305, 0.285]"
b'TRBEQUV12903CBD17A',"[229.58975, -9.655, 149.844, 0.3317447671012201, 0.065, 0.293]"
b'TRBEQZJ128F9300B50',"[310.80444, -10.311, 87.618, 0.4773108810670025, 0.015, 0.195]"
b'TRBERCZ128E0787D93',"[218.40934, -5.426, 137.954, 0.3956998297469312, 0.084, 0.321]"
b'TRBERGT128F42A009F',"[176.32608000000002, -16.748, 149.056, 0.3510236822951621, 0.555, 0.409]"
b'TRBERHG128F933AC46',"[225.04443999999998, -7.983, 135.70600000000002, 0.2782635398371414, 0.7709999999999999, 0.664]"
b'TRBERHS128F92FF079',"[163.23873, -8.662, 189.68200000000002, 0.3010940912365588, 0.682, 0.523]"
b'TRBERIX12903CEF907',"[309.9424, -15.001, 75.699, 0.2723646263255297, 0.664, 0.495]"
b'TRBERJE128F425F098',"[520.04526, -7.269, 132.084, 0.1763923415652082, 0.0, 0.0]"
b'TRBERJV128F1458463',"[724.92363, -13.026, 112.47, 0.4671106485845494, 0.095, 0.302]"
b'TRBERKY128F42290CA',"[343.50975, -22.999000000000002, 37.797, 0.41678655846073853, 0.511, 0.5529999999999999]"
b'TRBERLZ12903CC4747',"[210.93832, -7.336, 190.035, 0.40948425265569705, 0.541, 0.5]"
b'TRBEROX128F4270745',"[220.78649, -5.8389999999999995, 97.054, 0.3718781552429799, 1.0, 0.67]"
b'TRBERUM128F148AC93',"[236.7473, -9.2, 154.084, 0.39762053508106665, 0.833, 0.5539999999999999]"
b'TRBESAQ12903CD9497',"[165.72036, -8.291, 84.736, 0.299994748415156, 0.316, 0.524]"
b'TRBESBZ12903CA0A95',"[197.69423999999998, -10.321, 151.752, 0.3835574697768149, 0.332, 0.245]"
b'TRBESDU128F4277813',"[350.64117999999996, -21.339000000000002, 132.888, 0.4179673472629846, 0.615, 0.327]"
b'TRBESDU128F92F3CE9',"[234.05669, -3.398, 100.48200000000001, 0.5985554118943955, 0.777, 0.527]"
b'TRBESEX128F147BB13',"[279.53587000000005, -5.852, 129.96200000000002, 0.43929203997884103, 0.08, 0.42]"
b'TRBESGH128E0788912',"[202.05669, -10.319, 70.759, 0.4794076755751476, 0.828, 0.812]"
b'TRBESVW128F92F6960',"[241.50159, -2.818, 163.393, 0.4286509887898741, 0.7340000000000001, 0.561]"
b'TRBESWC128EF34B859',"[222.32771, -6.611000000000001, 88.024, 0.3721191186306522, 0.483, 0.47200000000000003]"
b'TRBESWH128F14722F5',"[219.97669, -11.132, 99.914, 0.33536857774641954, 0.55, 0.565]"
b'TRBESXG128F4243BFB',"[214.96117999999998, -9.183, 130.023, 0.3005310575026223, 0.32899999999999996, 0.436]"
b'TRBETHV128F429722F',"[208.92689, -7.042000000000001, 93.355, 0.4003877565967999, 0.653, 0.684]"
b'TRBETRA128F9327DC6',"[160.46975, -13.579, 189.782, 0.4352523235423589, 0.0, 0.0]"
b'TRBETSW12903CA6A6B',"[185.93913999999998, -16.271, 74.153, 0.0, 0.20600000000000002, 0.42]"
b'TRBETVK128F4288B49',"[304.45669, -13.562000000000001, 134.616, 0.405178358907612, 0.155, 0.32]"
b'TRBEUDN128F14860CE',"[279.40526, -11.95, 129.99, 0.5574083554087859, 0.207, 0.363]"
b'TRBEUKI128F9318306',"[238.94159, -23.976999999999997, 174.23, 0.4010984647697447, 0.835, 0.6509999999999999]"
b'TRBEUMG128F422305C',"[180.89751, -7.279, 101.664, 0.4315269192148132, 0.011000000000000001, 0.249]"
b'TRBEUOY128F932B2D7',"[141.16526000000002, -4.644, 197.47099999999998, 0.32138373011129995, 0.062, 0.467]"
b'TRBEUQH128F93152E8',"[460.69505999999996, -9.66, 102.572, 0.1661729025936233, 0.085, 0.547]"
b'TRBEUSV128F42A5F43',"[194.97751, -10.097999999999999, 117.939, 0.3858666236406792, 0.8390000000000001, 0.705]"
b'TRBEUVP128F427831E',"[191.55546, -9.618, 94.895, 0.36082993736872704, 0.5539999999999999, 0.5760000000000001]"
b'TRBEUWA12903CB5CDE',"[313.7824, -10.627, 152.879, 0.8512338911268138, 0.35100000000000003, 0.507]"
b'TRBEVII12903CA1A06',"[198.00771, -15.855, 125.69200000000001, 0.4011447414777875, 0.645, 0.556]"
b'TRBEVJC12903CCE75B',"[177.76281, -8.335, 148.03, 0.3738328943653639, 0.573, 0.506]"
b'TRBEVND128F93429DD',"[201.42975, -12.395999999999999, 173.903, 0.3720511322504106, 0.023, 0.306]"
b'TRBEVSH128F92D5CFC',"[183.14404, -16.262, 161.996, 0.32363492332544525, 0.588, 0.757]"
b'TRBEVTM128F92FE2B2',"[357.642, -10.850999999999999, 114.31299999999999, 0.5557416730659576, 0.031, 0.384]"
b'TRBEVZN128F9330A0D',"[265.29913999999997, -10.312000000000001, 169.13099999999997, 0.3990902392939598, 0.644, 0.669]"
b'TRBEWCS128F428BA34',"[108.12036, -4.926, 198.201, 0.5542914890128156, 0.772, 0.76]"
b'TRBEWHE128F425E528',"[153.33831999999998, -30.925, 44.407, 0.3131197444362108, 0.455, 0.46399999999999997]"
b'TRBEWTR12903CBF252',"[267.10159, -16.359, 151.72799999999998, 0.2732692093438581, 0.159, 0.24600000000000002]"
b'TRBEWTY12903CB4779',"[218.80118, -8.452, 179.62900000000002, 0.4452221976894569, 0.461, 0.5379999999999999]"
b'TRBEXHF128F4266092',"[333.87057000000004, -7.135, 130.026, 0.3966195656003381, 0.36, 0.39299999999999996]"
b'TRBEXHU128F93390C5',"[238.07955, -20.519000000000002, 98.9, 0.4168717661517543, 0.044000000000000004, 0.386]"
b'TRBEXIO128F9300E56',"[229.14567000000002, -5.7010000000000005, 137.049, 0.29743541620809394, 0.767, 0.693]"
b'TRBEXJN128F42B18D6',"[208.40444, -10.222999999999999, 127.434, 0.3485530284354946, 0.8079999999999999, 0.73]"
b'TRBEXNJ128F92F6DD6',"[119.53586999999999, -11.991, 122.089, 0.0, 0.273, 0.139]"
b'TRBEXPZ128F42302F2',"[259.18649, -9.073, 127.97399999999999, 0.4586463723826615, 0.7290000000000001, 0.565]"
b'TRBEXRS128F4269FAA',"[134.37341999999998, -13.491, 140.148, 0.526846925183824, 0.569, 0.38]"
b'TRBEXRY128F14661D0',"[25.88689, -20.74, 92.40299999999999, 0.407373149287228, 0.0, 0.0]"
b'TRBEXUF128F92DF175',"[341.41995, -8.652000000000001, 162.329, 0.7696742792951634, 0.91, 0.635]"
b'TRBEYAK128F9334433',"[217.25995, -5.095, 208.299, 0.2152722592313886, 0.26, 0.348]"
b'TRBEYDS128F148C563',"[198.63465, -9.384, 97.81200000000001, 0.3683367822461324, 0.8740000000000001, 0.617]"
b'TRBEYEO128F9308A8D',"[232.48934, -17.180999999999997, 129.233, 0.3615879415321665, 0.6509999999999999, 0.6459999999999999]"
b'TRBEYFC128F4286D0A',"[316.3424, -4.775, 105.486, 0.4078879696190767, 0.09300000000000001, 0.298]"
b'TRBEYIB12903CD273F',"[208.79628, -9.28, 125.04, 0.4422857823914656, 0.716, 0.591]"
b'TRBEYJR128F4292651',"[249.18159, -6.297000000000001, 84.79700000000001, 0.5559688037518089, 0.337, 0.429]"
b'TRBEYLQ128F42AA7AF',"[212.06159, -10.263, 116.228, 0.30318955663217473, 0.6920000000000001, 0.644]"
b'TRBEYOL128F4222488',"[33.14893, -8.521, 174.21099999999998, 0.3262082546201735, 0.19899999999999998, 0.515]"
b'TRBEYPA128F933197C',"[196.25751, -15.062000000000001, 106.15299999999999, 0.4233561060944793, 0.601, 0.488]"
b'TRBEYPF128F92EA5E8',"[262.73913999999996, -8.133, 100.005, 0.3280462659405008, 0.523, 0.606]"
b'TRBEYTH128F9309622',"[301.50485, -7.006, 137.953, 0.32346228667373755, 0.682, 0.6990000000000001]"
b'TRBEYTT12903CA0A8E',"[168.28036, -8.079, 96.447, 0.13846159635606398, 0.41, 0.593]"
b'TRBEYVD12903CE3DE9',"[264.59382999999997, -7.7620000000000005, 165.171, 0.4714932266763217, 0.563, 0.327]"
b'TRBEYXK128F427E125',"[166.84363000000002, -4.97, 122.061, 0.3499126116745628, 0.161, 0.38799999999999996]"
b'TRBEYYM128F1493C56',"[258.40281, -8.647, 83.195, 0.7551499130578622, 0.8140000000000001, 0.7140000000000001]"
b'TRBEYYO12903D0DBB1',"[321.67138, -10.458, 129.756, 0.33392987295115983, 0.289, 0.47700000000000004]"
b'TRBEZBD128F92CE0EE',"[188.39465, -11.398, 125.181, 0.2776405887129925, 0.139, 0.541]"
b'TRBEZEI12903CA7445',"[209.44933999999998, -7.86, 162.575, 0.3557903968365619, 0.207, 0.307]"
b'TRBEZEL128E079116D',"[292.10077, -14.979000000000001, 148.8, 0.4041576710256122, 0.292, 0.414]"
b'TRBEZEM128F92F135A',"[175.41179, -7.497000000000001, 96.70299999999999, 0.4208018495070056, 0.38299999999999995, 0.36]"
b'TRBEZFS128F92E40DD',"[586.29179, -21.052, 62.008, 0.34517431863973785, 0.45399999999999996, 0.48200000000000004]"
b'TRBEZGW128F9337413',"[236.19872999999998, -6.396, 90.0, 0.382246363216006, 0.602, 0.557]"
b'TRBEZHU128F9306C1C',"[192.10404, -20.105999999999998, 104.416, 0.3065186000380746, 0.325, 0.35600000000000004]"
b'TRBEZOR128F14A4E31',"[281.28607999999997, -15.776, 116.93299999999999, 0.4065082485198169, 0.531, 0.6629999999999999]"
b'TRBEZQO128F4287E04',"[289.74975, -6.937, 122.038, 0.528614974324017, 0.633, 0.552]"
b'TRBEZTX128F4271207',"[213.60281, -8.392000000000001, 96.024, 0.3806798736132804, 0.069, 0.209]"
b'TRBEZUP128F9331747',"[246.69995, -9.113, 169.19299999999998, 0.4527894767522226, 0.789, 0.698]"
b'TRBEZYJ12903CAC89F',"[286.37995, -5.955, 100.079, 0.0, 0.58, 0.423]"
b'TRBFAFH128F92D5762',"[99.29098, -6.747999999999999, 88.13799999999999, 0.310087326212534, 0.177, 0.423]"
b'TRBFAGW12903CC81E2',"[259.02975, -5.284, 98.63799999999999, 0.2876025570181426, 0.129, 0.201]"
b'TRBFAHF128F42A1F03',"[136.17587, -5.492000000000001, 130.48, 0.4204126175996197, 0.195, 0.509]"
b'TRBFAHS128F42804D6',"[161.93261, -7.8, 98.713, 0.3135693426838017, 0.904, 0.8390000000000001]"
b'TRBFAKP128F148B600',"[204.09423999999999, -11.774000000000001, 146.186, 0.43798774828843295, 0.9740000000000001, 0.629]"
b'TRBFALE128EF341C77',"[180.81914, -13.606, 164.06900000000002, 0.4403260728086293, 0.56, 0.526]"
b'TRBFAMG128F9309CF7',"[175.0722, -19.273, 80.583, 0.281887097438807, 0.29100000000000004, 0.5429999999999999]"
b'TRBFAMN128F42367B5',"[225.25342, -27.019000000000002, 149.895, 0.2677574953811427, 0.006999999999999999, 0.368]"
b'TRBFAMR128F9306CC5',"[236.43382999999997, -5.438, 102.64299999999999, 0.41693587166116425, 0.0, 0.0]"
b'TRBFANQ12903CB8F48',"[183.17016, -14.668, 180.521, 0.3622189568153929, 0.594, 0.64]"
b'TRBFANX128F42934C3',"[224.07791, -8.811, 101.684, 0.23879525093456055, 0.231, 0.359]"
b'TRBFAON128F9313C62',"[70.05995, -24.651, 60.403999999999996, 0.4121155534594195, 0.253, 0.306]"
b'TRBFAPA128F9353136',"[150.282, -14.305, 73.314, 0.3743751682159936, 0.33399999999999996, 0.473]"
b'TRBFASC128F424D427',"[193.20118, -19.233, 102.24799999999999, 0.3680540387507248, 0.002, 0.257]"
b'TRBFATS128F9319AEB',"[125.77913999999998, -7.117000000000001, 242.7, 0.3494763271978497, 0.48100000000000004, 0.41]"
b'TRBFAWM128E0785A59',"[98.89914, -3.805, 85.46600000000001, 0.5608197692618571, 0.541, 0.488]"
b'TRBFAWS12903CF8E2E',"[265.82159, -7.284, 174.984, 0.1315373456428617, 0.47200000000000003, 0.18899999999999997]"
b'TRBFAWU12903CEC528',"[290.37669, -4.502, 156.078, 0.2960761837450744, 0.389, 0.23399999999999999]"
b'TRBFBAB128F4227B85',"[441.88689000000005, -5.94, 154.24, 0.5079658021593736, 0.705, 0.532]"
b'TRBFBCH128F92FAA04',"[233.7171, -10.503, 124.021, 0.3975943241058609, 0.621, 0.575]"
b'TRBFBLS12903CBBABB',"[128.1824, -6.515, 124.28299999999999, 0.4075390194461255, 0.695, 0.66]"
b'TRBFBMD128F4270DA5',"[255.4771, -17.608, 86.666, 0.0, 0.813, 0.657]"
b'TRBFBOG128F9356C6E',"[291.16036, -3.3489999999999998, 180.46900000000002, 0.4538502653305246, 0.193, 0.226]"
b'TRBFBQG128F9313C6D',"[192.86158999999998, -17.27, 90.845, 0.4121155534594195, 0.418, 0.45799999999999996]"
b'TRBFBQO12903CE7ACD',"[347.53261000000003, -8.502, 165.81, 0.4970509586920282, 0.415, 0.541]"
b'TRBFBRX128F148C4F1',"[220.83872999999997, -12.637, 107.37299999999999, 0.4464592379172396, 0.613, 0.539]"
b'TRBFBSN128F9312468',"[107.7024, -18.352, 82.491, 0.3005187105723339, 0.483, 0.424]"
b'TRBFBUO128F42A3DED',"[240.97914, -8.505, 143.908, 0.4875956476957864, 0.7509999999999999, 0.66]"
b'TRBFBYF12903CFB6B4',"[182.49098, -12.007, 67.56, 0.4194081411186337, 0.023, 0.289]"
b'TRBFBYS128F92F261C',"[202.29179, -8.235, 60.025, 0.3511702117219038, 0.27399999999999997, 0.304]"
b'TRBFCJQ128F427086F',"[1266.4158699999998, -8.472999999999999, 89.46700000000001, 0.2575154034743785, 0.523, 0.41100000000000003]"
b'TRBFCKD128F92E87E2',"[109.26975, -11.286, 139.02, 0.3728941735963606, 0.01, 0.364]"
b'TRBFCKE12903CFA9DB',"[304.84853, -7.486000000000001, 129.69899999999998, 0.2738910086550566, 0.271, 0.42700000000000005]"
b'TRBFCKI128F4250666',"[72.4371, -11.575999999999999, 167.018, 0.5124556425769484, 0.159, 0.5760000000000001]"
b'TRBFCKU12903D0054F',"[413.51791000000003, -7.801, 125.99700000000001, 0.1861416429330108, 0.03, 0.16]"
b'TRBFCPS12903CEEB26',"[182.22975, -9.156, 148.024, 0.0, 0.6940000000000001, 0.596]"
b'TRBFCSV128F92EF7B9',"[223.76443999999998, -2.839, 185.012, 0.6094811613378577, 0.6729999999999999, 0.638]"
b'TRBFCVQ128F93240DC',"[293.40689, -4.994, 179.00400000000002, 0.34276521913001623, 0.0, 0.04]"
b'TRBFCWC128F1484CF0',"[160.20853, -10.261, 98.61200000000001, 0.2267183643372259, 0.828, 0.753]"
b'TRBFCWN128F92D5E03',"[164.85832, -5.239, 58.407, 0.39528045727080735, 0.574, 0.58]"
b'TRBFCZL128F42915B0',"[126.17098, -6.551, 88.053, 0.4095187284023379, 0.22, 0.258]"
b'TRBFDGT128E0786A25',"[221.6224, -11.880999999999998, 128.137, 0.4308976087151808, 0.414, 0.44299999999999995]"
b'TRBFDHN128F4242963',"[158.22322, -11.807, 114.066, 0.7014047658042529, 0.42700000000000005, 0.5760000000000001]"
b'TRBFDOH128F933797E',"[336.32608, -12.328, 105.98100000000001, 0.47245177187094, 0.048, 0.033]"
b'TRBFDRD128F92F79D5',"[412.02893, -14.964, 84.949, 0.41283011179488094, 0.34, 0.313]"
b'TRBFDVW128F92ED2D6',"[521.19465, -5.542999999999999, 145.011, 0.34593570218633163, 0.0, 0.0]"
b'TRBFEGL128F9318DF4',"[238.44526000000002, -8.931000000000001, 68.242, 0.4492538769477111, 0.7070000000000001, 0.374]"
b'TRBFEHX128F932D632',"[269.47873, -15.390999999999998, 69.487, 0.3748626163634973, 0.5770000000000001, 0.608]"
b'TRBFEID128F42368AC',"[226.66404, -5.303, 188.018, 0.5546332305741549, 0.546, 0.418]"
b'TRBFEIX128F426A5F8',"[209.00526000000002, -5.945, 153.785, 0.5362199928150979, 0.057999999999999996, 0.132]"
b'TRBFERE128F93332CF',"[299.49342, -7.405, 89.709, 0.3438444994144512, 0.13699999999999998, 0.59]"
b'TRBFEYR128F427230E',"[196.57098, -7.827000000000001, 114.088, 0.3649140345350568, 0.0, 0.085]"
b'TRBFFFU128F4264642',"[192.60036000000002, -12.883, 88.537, 0.3203064969873311, 0.36700000000000005, 0.573]"
b'TRBFFIF128F4233A62',"[218.40934, -11.495999999999999, 67.137, 0.4403260728086293, 0.544, 0.541]"
b'TRBFFKC128F92F67B0',"[226.24607999999998, -8.781, 99.09299999999999, 0.35155586118563925, 0.655, 0.425]"
b'TRBFFKN128F422F3CC',"[229.79872999999998, -5.118, 239.407, 0.3987271229661493, 1.0, 0.7829999999999999]"
b'TRBFFMO128F92CB1EF',"[192.83546, -9.476, 153.02100000000002, 0.3829764579671415, 0.613, 0.595]"
b'TRBFFNE128F92F6001',"[273.34485, -7.184, 123.00399999999999, 0.44339558487396796, 0.0, 0.0]"
b'TRBFFQY128F1481E79',"[222.92853, -5.825, 121.944, 0.3854705505558211, 0.643, 0.779]"
b'TRBFFSG128F42907C1',"[216.68526, -24.009, 85.184, 0.0, 0.433, 0.41600000000000004]"
b'TRBFFSS128F932F5D4',"[283.74159, -16.715, 122.895, 0.3862437005208074, 0.5379999999999999, 0.568]"
b'TRBFFSW128F931DF21',"[359.65342000000004, -4.523, 99.882, 0.3157956797084056, 0.0, 0.209]"
b'TRBFFVX128F426D1A4',"[225.59302000000002, -3.883, 210.12400000000002, 0.0, 0.012, 0.27399999999999997]"
b'TRBFFZN12903D08332',"[203.31056999999998, -6.957999999999999, 104.796, 0.4045665375260804, 0.161, 0.198]"
b'TRBFGDW128F4261FA6',"[224.57424, -15.849, 139.487, 0.5640059858207765, 0.956, 0.8540000000000001]"
b'TRBFGDX128F1452E74',"[259.83955, -6.699, 119.992, 0.3849022495886896, 0.614, 0.301]"
b'TRBFGDY128F933AB85',"[164.54485, -13.827, 107.288, 0.2570629202962798, 0.48100000000000004, 0.519]"
b'TRBFGFF12903CF4183',"[164.33587, -6.231, 105.976, 0.4314480345676188, 0.077, 0.435]"
b'TRBFGFT12903CD2720',"[331.59791, -8.1, 170.04, 0.3648188702400161, 0.7390000000000001, 0.518]"
b'TRBFGZZ128F426DE40',"[84.47955, -12.75, 93.352, 0.4254506138636907, 0.065, 0.39]"
b'TRBFHBZ128F9339BA6',"[161.38404, -6.72, 155.127, 0.3573290419845073, 0.32299999999999995, 0.442]"
b'TRBFHCP128F4265101',"[424.22812000000005, -16.6, 125.038, 0.4736366645338402, 0.87, 0.758]"
b'TRBFHFG128F930B5F9',"[345.70403999999996, -22.715, 45.199, 0.3825916380955341, 0.47200000000000003, 0.43200000000000005]"
b'TRBFHGB128F92EE3FF',"[212.89751, -6.117000000000001, 118.02600000000001, 0.3094749568846156, 0.0, 0.0]"
b'TRBFHQG128F93092E5',"[302.36689, -8.004, 150.11700000000002, 0.4872029945562743, 0.664, 0.562]"
b'TRBFHRA128F424D28A',"[187.03628, -19.27, 70.74600000000001, 0.4047980682617259, 0.052000000000000005, 0.342]"
b'TRBFHSA128F4286685',"[330.37016, -8.259, 147.002, 0.0, 0.715, 0.644]"
b'TRBFHSR128F1472A36',"[355.73506000000003, -9.306000000000001, 113.14200000000001, 0.5401577442956546, 0.24100000000000002, 0.267]"
b'TRBFHUS128F932F7BE',"[298.89261, -15.102, 99.958, 0.3275438133781237, 0.35, 0.41200000000000003]"
b'TRBFHWD128F148D15D',"[184.78975, -10.939, 149.981, 0.4249403308027947, 1.0, 0.8859999999999999]"
b'TRBFHYL12903CB0652',"[489.58649, -14.66, 97.014, 0.3550087687285696, 0.41700000000000004, 0.455]"
b'TRBFHZG128F9310D3C',"[222.14485, -14.735999999999999, 96.645, 0.3621744908204894, 0.759, 0.682]"
b'TRBFIAK128E07823AA',"[164.54485, -10.897, 148.045, 0.5904492768121657, 0.195, 0.501]"
b'TRBFIBL128F423AC68',"[329.01179, -22.184, 107.709, 0.3602004478694047, 0.05, 0.251]"
b'TRBFICL12903C9CE02',"[295.36607999999995, -4.707, 120.18, 0.5085582524725953, 0.664, 0.39799999999999996]"
b'TRBFIHF12903CF0573',"[564.37506, -6.709, 137.971, 0.2935349248259804, 0.629, 0.858]"
b'TRBFIHG128F4289CF9',"[99.49995, -5.301, 228.637, 0.5173285835660317, 0.391, 0.601]"
b'TRBFISG128F1473A72',"[231.99302000000003, -11.573, 111.41799999999999, 0.4080918185875228, 0.18899999999999997, 0.48]"
b'TRBFIUJ12903CFEB7C',"[270.13178999999997, -3.225, 126.182, 0.4645180050498389, 0.18899999999999997, 0.08900000000000001]"
b'TRBFIYC128F93373FE',"[248.58077000000003, -6.3, 163.99200000000002, 0.382246363216006, 0.8640000000000001, 0.6940000000000001]"
b'TRBFJBK128EF357C81',"[624.66567, -12.161, 101.37, 0.4816558624124557, 0.002, 0.07400000000000001]"
b'TRBFJDL128F1461579',"[598.41261, -10.76, 128.239, 0.4631183399297777, 0.741, 0.449]"
b'TRBFJFD128F92F6CEA',"[233.35137999999998, -13.767000000000001, 101.867, 0.4452169874413152, 0.39899999999999997, 0.6509999999999999]"
b'TRBFJGB128F42612B1',"[218.64444, -5.806, 130.495, 0.3590642959885093, 0.746, 0.499]"
b'TRBFJGD128F933E85A',"[41.24689, -12.319, 105.115, 0.2400984057529611, 0.0, 0.0]"
b'TRBFJJT128F4228826',"[228.362, -11.71, 115.08200000000001, 0.3434975422775729, 0.42100000000000004, 0.457]"
b'TRBFJKU12903CEDB0C',"[263.70567, -10.981, 146.01, 0.4880198416856731, 0.6859999999999999, 0.535]"
b'TRBFJMI128F92E535C',"[212.24444, -6.791, 153.058, 0.3636681102446239, 0.08800000000000001, 0.431]"
b'TRBFJMR128F930B3A6',"[333.00853, -4.197, 117.236, 0.3262082546201735, 0.46299999999999997, 0.23]"
b'TRBFJNF128F1462488',"[153.44281, -9.326, 131.248, 0.5803452713778326, 0.9940000000000001, 0.747]"
b'TRBFJOE128F9326B03',"[197.85098, -6.006, 80.505, 0.4613458520163567, 0.315, 0.488]"
